Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
LAWYER,32580,4619661694903331,02/31,198,0
LAWYER,30644,4282350139067060,07/32,342,0
DOCTOR,67965,30547725578615,01/26,5612,0
ENGINEER,14958,4850302538990,11/32,474,1
DOCTOR,38053,4268455009844,06/33,164,0
LAWYER,55030,4189505003073809,01/34,743,0
ENGINEER,86710,4674392085064998136,10/28,9468,0
DOCTOR,33446,372386965544714,12/27,302,1
DOCTOR,48354,6011729983001155,11/34,960,1
LAWYER,98446,060468577428,03/28,892,1
DOCTOR,55123,3585446915965497,08/34,112,0
DOCTOR,24773,6596425226084198,09/33,6479,1
LAWYER,62664,4576289678251647780,06/30,939,1
LAWYER,54935,213195130477129,03/25,832,0
ENGINEER,56201,30370502386601,07/31,608,1
ENGINEER,55075,2461852160590537,06/30,795,0
ENGINEER,97011,4758587746685470,05/26,978,0
ENGINEER,83234,2317263424599163,11/30,015,0
ENGINEER,3137,4402791728018755,07/28,1814,1
ENGINEER,86929,180057526875119,10/31,484,0
LAWYER,69133,4541347277449273759,11/26,594,1
ENGINEER,55652,3589696180553719,03/28,737,1
LAWYER,49254,6527471385563501,02/25,205,1
LAWYER,41453,4310556796138653217,05/34,051,0
ENGINEER,82745,342391215142563,04/27,810,0
DOCTOR,38274,30503653325123,09/28,810,1
DOCTOR,93557,4519057061600167711,07/29,7679,0
LAWYER,66316,676130119503,01/34,805,0
ENGINEER,34465,3572886166292098,11/28,646,1
LAWYER,79429,3543803462264917,07/32,084,1
DOCTOR,51736,4440921363671,08/27,761,1
ENGINEER,86591,6564909738795886,05/33,190,0
ENGINEER,19499,180099765684539,02/26,485,0
DOCTOR,91371,5316130951971178,05/26,543,0
DOCTOR,79155,4307398419672406664,09/33,784,1
DOCTOR,41225,3588277227904768,04/27,6624,1
LAWYER,34573,676180090380,11/29,469,1
LAWYER,21903,4578211506093027,10/28,902,1
ENGINEER,67548,180064602212712,11/28,390,0
DOCTOR,38508,4982609572645606235,05/33,188,1
ENGINEER,79013,3508113764105245,12/30,174,0
ENGINEER,54093,213166234539387,01/25,441,0
DOCTOR,34088,4562004981523526954,12/29,166,0
LAWYER,88380,3562826504776552,02/32,877,0
DOCTOR,79127,180034605813048,12/31,649,1
DOCTOR,88204,3548301830381849,02/28,350,0
ENGINEER,22232,4828269113868639565,05/31,533,1
DOCTOR,52794,4960721144740,11/27,604,1
ENGINEER,75740,6587322460036250,09/26,304,1
DOCTOR,42211,2225083181870271,01/25,093,1
ENGINEER,86946,6590583724842339,06/27,4447,1
DOCTOR,23783,3521686060422581,01/26,608,1
LAWYER,67823,3506159830159908,11/28,056,1
LAWYER,84904,180084994829170,12/29,797,1
LAWYER,254,6534297270136348,04/29,815,0
LAWYER,88132,675997345649,07/28,217,0
DOCTOR,23157,3574623012365002,01/31,866,0
ENGINEER,71055,2245774886890095,09/29,800,0
DOCTOR,94937,341990795396282,02/31,370,0
ENGINEER,30988,2720414403138736,12/30,556,0
DOCTOR,29970,30231599589566,11/33,762,0
ENGINEER,74375,2280642323783544,07/30,305,1
ENGINEER,9249,30436566585113,12/33,708,0
DOCTOR,92498,3530451429797507,02/31,377,1
ENGINEER,40965,345259014134122,03/25,411,0
ENGINEER,49522,180020891189979,06/34,244,0
LAWYER,78782,3523609092757061,01/30,837,0
DOCTOR,56041,2234657954741113,08/28,418,0
ENGINEER,52392,213133743945315,04/29,932,1
ENGINEER,68115,4067361552040,08/32,384,1
DOCTOR,30236,372236600689830,12/24,190,1
DOCTOR,73468,2248213392291578,04/29,959,0
LAWYER,48756,2289849496263250,02/31,728,1
LAWYER,88878,4873177944881736872,09/28,022,1
LAWYER,45005,4067271021060,12/31,191,0
DOCTOR,33419,6011137376253963,07/25,453,0
LAWYER,25973,6011746726374806,04/32,774,1
DOCTOR,8497,4872479740103331,11/28,610,1
LAWYER,52221,4944900091265969,05/32,170,1
ENGINEER,44306,4760442551741180,08/28,361,0
DOCTOR,59425,4391339128425072,08/29,938,0
LAWYER,90845,639019655559,07/32,021,0
ENGINEER,2019,6556480224436203,08/27,787,1
LAWYER,38772,3509853023584982,09/28,006,1
DOCTOR,7394,6544475806798462,12/25,185,1
LAWYER,34402,2255393208192135,12/29,309,0
DOCTOR,99068,4779815964935117686,02/31,764,0
LAWYER,54183,4476552349923570,02/26,228,0
LAWYER,12796,4721474718082750,04/33,3861,0
DOCTOR,75383,180035115940635,08/29,991,0
LAWYER,46505,213176685886344,08/25,506,1
ENGINEER,22047,4631018641078879,10/30,175,1
LAWYER,93799,30087560000490,07/29,882,0
ENGINEER,45730,4676003969851506564,03/25,626,1
LAWYER,42570,4428751601169521,01/27,346,0
ENGINEER,41532,4977155870861317000,07/34,151,0
LAWYER,104,4285932673215150,10/26,335,1
LAWYER,55595,4429040161693504192,06/32,321,1
LAWYER,93874,571654658046,07/30,443,1
LAWYER,53518,4820031858752121674,12/26,390,1
ENGINEER,86777,4622285961238,07/26,399,0
DOCTOR,82425,30018927405163,02/28,238,1
LAWYER,91729,4959512218726565601,07/29,987,0
LAWYER,92942,3517831187340235,05/34,175,1
ENGINEER,84391,180044496074766,10/32,724,0
DOCTOR,67954,2271429495694068,10/26,685,0
LAWYER,16100,3554101662828342,11/27,562,1
LAWYER,91999,6548561765449373,08/29,810,1
ENGINEER,61551,2288508814108982,10/25,438,0
ENGINEER,49154,30520527600085,09/25,394,0
ENGINEER,66413,5253636076138928,01/26,366,1
LAWYER,10546,3548461746287538,12/33,394,0
DOCTOR,19537,5239584500864520,05/25,5308,0
LAWYER,61682,4730888475569374092,08/26,987,0
ENGINEER,47191,36348134012021,08/32,600,1
DOCTOR,11245,2243347117842011,09/25,546,1
DOCTOR,90759,6011666193866862,01/34,819,0
DOCTOR,57735,3548642256690548,01/30,675,1
DOCTOR,11070,3562747848125845,08/33,986,0
LAWYER,11977,3534187033609391,01/27,304,0
DOCTOR,9196,4935137305767239504,07/25,857,0
LAWYER,41461,5464983581174351,01/28,001,0
LAWYER,94006,180001635061146,04/26,068,0
LAWYER,20897,213128117740110,03/28,732,1
DOCTOR,95875,4943951909048189,08/34,681,1
LAWYER,89295,4042144738983673,03/25,012,0
DOCTOR,51433,2720033518747411,10/31,8303,0
DOCTOR,6136,213168024993543,09/26,769,1
ENGINEER,28006,4876763528112528506,11/30,293,0
ENGINEER,89635,4942629042572,05/34,795,0
ENGINEER,60490,3547481148465087,12/28,311,0
ENGINEER,4725,30065723147408,03/28,038,0
DOCTOR,17077,30322381208877,11/29,333,1
LAWYER,18873,371896352103982,04/34,494,1
DOCTOR,96781,4794467555136,07/33,500,1
DOCTOR,93079,3569164211490496,03/29,538,1
LAWYER,64751,30350156678867,11/24,364,0
DOCTOR,72180,30173633094502,08/27,711,0
DOCTOR,37009,060497269740,05/33,407,0
DOCTOR,52536,4015095966346890595,02/25,625,1
LAWYER,11251,4506694933836778,10/34,8774,0
DOCTOR,86547,6529509411520207,09/25,705,1
LAWYER,99555,676227372494,05/34,695,0
LAWYER,60446,3589485756679383,07/33,653,1
ENGINEER,29406,4626205605859371,10/29,7245,0
ENGINEER,75111,213122820508203,02/32,393,0
LAWYER,53224,4518706308579276727,11/26,208,0
DOCTOR,82161,6011048385763720,07/31,654,0
DOCTOR,81798,38548448199145,03/31,027,0
LAWYER,78831,180079084668892,10/28,757,1
DOCTOR,4710,348795405470556,03/30,197,1
ENGINEER,85424,4166219788135,04/32,633,0
ENGINEER,72542,4872569480815,11/27,088,1
ENGINEER,65744,3538979766327126,05/27,582,0
DOCTOR,56995,30289668550844,10/31,584,0
DOCTOR,20515,4676879389180,01/30,707,1
ENGINEER,95764,4873051677647462,04/27,888,0
LAWYER,47754,213193644749976,10/30,313,0
LAWYER,81984,4353548724747237132,05/29,511,1
DOCTOR,73912,3573555254088747,12/28,775,1
LAWYER,49477,2299808004963536,01/27,191,0
ENGINEER,67945,373783726701279,12/27,995,0
LAWYER,34503,4393136968893,04/26,597,1
DOCTOR,38197,30076057919916,08/34,990,1
ENGINEER,39072,6518091329576939,02/28,0914,0
ENGINEER,44581,3559620112503077,06/25,223,1
ENGINEER,78332,36264538194747,01/28,074,1
LAWYER,82363,36527776523698,10/33,073,1
ENGINEER,51005,6011476768862472,11/28,617,1
DOCTOR,28240,180018945214215,04/32,990,1
ENGINEER,64385,503804673625,08/29,998,1
LAWYER,25467,379151011702614,01/32,101,1
DOCTOR,82298,3504189407881016,07/27,5069,1
DOCTOR,15299,4674195924186989,10/33,844,1
ENGINEER,20199,3538968991926919,02/30,648,1
ENGINEER,91085,4007400357156816,11/30,1193,1
ENGINEER,57484,3593651658025546,04/27,180,1
LAWYER,92392,4027676935252087589,08/28,299,0
DOCTOR,99029,4235207085346278,07/31,158,0
LAWYER,90662,5442742432398248,05/28,413,0
DOCTOR,21605,3526861646553416,08/33,577,1
ENGINEER,57991,4964489990666,09/33,145,0
DOCTOR,24393,213191322191552,11/24,093,1
ENGINEER,28461,213168686801398,09/33,859,0
DOCTOR,5719,213185396175418,01/33,690,0
ENGINEER,24634,3517630925437281,07/26,561,1
ENGINEER,76492,30197406346658,01/27,982,1
LAWYER,21079,3529130909927593,09/30,705,1
ENGINEER,68622,4947384446660579,03/28,380,0
LAWYER,56725,3581880862304488,03/30,240,0
LAWYER,55402,675941002205,11/25,586,0
DOCTOR,3448,3516570008277132,01/30,700,1
DOCTOR,81484,2222363834849440,01/26,476,0
DOCTOR,16072,30304086318748,03/29,791,1
DOCTOR,84489,379258469220559,09/32,469,1
LAWYER,42220,343285072846580,05/25,836,0
ENGINEER,37472,213134832240634,04/34,558,0
ENGINEER,73824,3570942153807760,05/25,172,1
DOCTOR,29727,213143773599767,12/25,660,1
ENGINEER,4744,4989221585687907,01/30,448,1
DOCTOR,39994,3530734615710974,10/28,415,1
ENGINEER,74641,213199886076986,05/30,120,0
LAWYER,30729,502044567860,09/31,553,1
ENGINEER,41149,4101974649722770,09/29,668,0
LAWYER,59201,370269464564973,11/32,383,0
LAWYER,21764,30074948902464,02/26,478,0
ENGINEER,21151,341085440266640,06/28,817,1
LAWYER,64372,4905109331570165,11/31,275,1
DOCTOR,38131,213174055866376,10/25,871,1
ENGINEER,19926,4344104842532118,06/29,656,1
LAWYER,55341,3556062353421771,04/30,713,1
DOCTOR,90342,30239811886918,09/31,692,0
LAWYER,45039,30472647793848,09/26,870,0
ENGINEER,71911,4729091839954196,01/28,461,0
DOCTOR,85694,3539437645110691,11/27,443,1
DOCTOR,61263,566458718335,08/31,849,0
LAWYER,58031,2437118167557726,04/31,365,0
LAWYER,3489,4561226898226,04/32,292,0
ENGINEER,9199,30528449163520,02/28,487,1
ENGINEER,89997,4688175555067,06/33,912,0
ENGINEER,96987,370350989172011,04/26,041,1
DOCTOR,37459,4249400105492743,03/30,681,0
ENGINEER,91819,30475261530552,10/26,303,0
DOCTOR,75512,30446986005758,08/34,299,1
LAWYER,78109,566008357873,01/31,790,1
LAWYER,36509,4346090432363,07/34,319,0
DOCTOR,78766,213103377330407,07/32,125,0
ENGINEER,39394,4910096358803202,12/26,560,1
ENGINEER,84885,3586758052392643,01/27,193,0
ENGINEER,22590,2493582620261815,06/31,032,0
DOCTOR,44958,639092334726,04/34,461,1
LAWYER,68355,4122274221297365,02/25,045,1
ENGINEER,97524,6011819199421790,11/28,444,0
ENGINEER,4304,4565712620192,12/30,104,0
DOCTOR,46579,213152884680739,04/33,890,0
DOCTOR,68152,346700963013790,04/25,658,0
DOCTOR,17146,378704531310002,08/26,916,0
ENGINEER,747,213114350617157,01/34,591,1
DOCTOR,51165,4270978514607,12/29,502,0
ENGINEER,47897,4267520459454764671,05/31,980,0
DOCTOR,90864,2711294073493483,03/32,371,1
LAWYER,34948,30228424449479,11/28,9680,0
ENGINEER,10377,4440397878749,07/26,799,0
ENGINEER,64531,4453159188763013,01/31,948,0
ENGINEER,38870,4481889268806565,09/31,430,1
ENGINEER,74666,30339957080977,12/32,710,1
DOCTOR,14840,4206448203074229,06/26,458,1
DOCTOR,88052,4754875375075780,06/33,281,1
LAWYER,81691,630491002980,07/26,608,1
LAWYER,59128,370991969496324,08/28,021,0
ENGINEER,87393,3570929093553455,10/30,208,0
DOCTOR,22030,560929109604,06/28,752,0
ENGINEER,8849,3546995301589764,03/34,5734,1
ENGINEER,78407,4800963430144595,06/30,821,0
ENGINEER,7900,30172750980592,01/28,690,1
ENGINEER,36449,588287131076,11/30,411,0
DOCTOR,46669,6582531533632672,06/25,852,0
LAWYER,48962,4469526657174462,10/32,362,0
DOCTOR,85801,6011707976364970,11/24,804,1
DOCTOR,78873,4908422321257,05/33,308,1
ENGINEER,10858,4425074007340619,11/24,441,0
DOCTOR,39545,372787048092276,07/26,954,1
LAWYER,10886,4070299385120540665,06/32,534,0
LAWYER,91671,3514840238278040,06/33,755,0
DOCTOR,14934,4138109474695786,01/30,571,0
ENGINEER,43039,4773614693883563593,02/26,370,1
DOCTOR,88437,4809290430709271876,04/25,629,0
ENGINEER,60734,4502914405238489600,03/27,350,1
LAWYER,97696,30525344977939,09/27,237,1
DOCTOR,20810,4711026291508,11/30,309,0
LAWYER,22888,349104605196971,05/32,642,1
ENGINEER,65037,501887040563,12/27,909,0
DOCTOR,99642,2289289410758020,08/30,663,0
ENGINEER,77911,3568195082971017,07/28,207,1
LAWYER,74658,347859948029732,07/30,156,1
LAWYER,64635,213134059890608,01/26,089,0
DOCTOR,49482,4804674821648369,09/26,403,0
LAWYER,39747,3512737102576370,05/28,229,1
DOCTOR,10146,4012837043806157541,10/28,899,0
LAWYER,49644,5434263425908281,10/26,204,0
DOCTOR,95385,639039965772,03/30,273,1
ENGINEER,15233,4640225822989,10/29,722,0
LAWYER,71159,213102780527849,01/32,300,1
LAWYER,3493,349185238414279,02/30,012,1
DOCTOR,99881,502093044936,07/26,4005,1
LAWYER,39025,4218579678900476,07/32,241,1
ENGINEER,10487,4253943341217757,05/33,896,1
LAWYER,53446,4550184934229137,06/33,0506,0
LAWYER,62586,370801163782892,10/29,460,0
ENGINEER,9181,2293709329358194,05/25,319,1
DOCTOR,7170,3534279951627479,09/29,784,1
LAWYER,65129,4212127193792,02/30,480,0
ENGINEER,556,6539999503731317,03/30,089,1
ENGINEER,98693,6011108711330923,04/32,948,0
ENGINEER,33599,4397900897403253798,11/30,946,0
ENGINEER,8280,4766377779237443,07/25,628,1
ENGINEER,7791,3518584715437861,04/31,424,0
ENGINEER,16303,3501686473450256,01/31,150,1
DOCTOR,34872,3596136317720759,05/27,246,1
LAWYER,63352,6585697056078416,05/28,893,0
DOCTOR,97298,38481291644894,11/24,2597,1
DOCTOR,12983,348678053886333,04/34,637,1
ENGINEER,82230,2719126622020908,03/29,623,1
ENGINEER,44139,2480690698852772,09/25,275,1
LAWYER,47447,376102131542961,10/29,066,1
LAWYER,49055,4662851463327137,05/28,092,0
DOCTOR,35718,3556195625416730,01/30,200,1
ENGINEER,21922,30574110814207,10/30,653,0
LAWYER,8007,38924558112212,09/30,124,0
ENGINEER,72150,344086251947788,10/30,707,1
ENGINEER,35810,30543527098670,03/25,304,1
LAWYER,53101,4625190934264198995,08/33,081,0
ENGINEER,62563,38243499419283,03/29,749,0
ENGINEER,29894,3525165384371978,02/31,872,1
ENGINEER,35479,4141974140963719,04/27,678,1
DOCTOR,62261,4458008323598151532,08/28,807,0
LAWYER,24552,30015379828744,11/28,5441,0
ENGINEER,24418,4291723343761067,01/26,171,0
LAWYER,33794,30478488233950,01/33,991,1
LAWYER,18248,6011479030841977,09/28,938,0
LAWYER,57433,503842179551,03/26,869,0
LAWYER,42033,30131020328495,11/30,399,0
ENGINEER,5257,36173287765617,03/26,750,1
DOCTOR,73783,4340152744001074,06/29,317,1
DOCTOR,34837,4398191215567495,11/30,211,1
LAWYER,99736,503817729562,08/34,778,1
DOCTOR,22557,342266243237439,03/33,265,0
ENGINEER,23513,6538620308369738,12/24,056,1
DOCTOR,93178,4336587358649939359,05/32,144,0
ENGINEER,44065,503886786931,08/34,917,0
LAWYER,35879,180033638469430,01/28,9809,0
ENGINEER,58008,4840260987578,08/29,097,1
DOCTOR,73988,30523526343897,05/27,399,0
DOCTOR,22090,4489251418415,05/34,936,0
LAWYER,77088,3511800968241652,04/33,226,0
LAWYER,26646,213102199332872,04/34,068,1
DOCTOR,79299,4132909582440306,09/28,661,1
LAWYER,79966,36690826524544,08/33,013,1
LAWYER,54439,347593543413385,02/33,797,0
ENGINEER,39156,343688390624094,01/26,7000,1
DOCTOR,6119,4801812264890,10/26,965,0
DOCTOR,19814,3536593841152797,08/26,727,1
ENGINEER,27208,4666686907621,11/27,459,1
DOCTOR,55640,4565385992629265,04/25,647,0
LAWYER,3051,6545318833401487,06/32,334,0
ENGINEER,87152,3583637994557856,04/33,067,1
LAWYER,78548,4690371922951852342,01/30,236,0
DOCTOR,65671,6532961413574374,01/29,484,1
ENGINEER,94676,2269260740716719,08/32,787,1
ENGINEER,99678,4291889250954043,03/26,101,1
DOCTOR,93061,3510199953745905,06/34,027,1
LAWYER,45282,213179770333396,06/33,9053,1
ENGINEER,96934,2272896435879182,06/32,740,1
ENGINEER,86802,4981434907100630242,01/32,934,1
DOCTOR,74962,30088811193530,05/30,659,1
LAWYER,97157,6011290230694482,02/30,097,0
LAWYER,50353,36502764466119,08/32,356,1
DOCTOR,97846,3571034845532037,09/30,829,1
DOCTOR,10796,3512587045012854,01/27,769,0
LAWYER,99868,3579776911047736,11/28,793,0
ENGINEER,33030,3588442240222362,09/29,699,0
DOCTOR,16445,4958046822326473,03/31,533,0
LAWYER,15116,4130773958505382528,07/25,951,1
DOCTOR,78188,3550399078336843,01/30,7752,0
ENGINEER,16721,6011523267128267,12/33,345,0
LAWYER,27708,060458511726,08/29,8692,1
DOCTOR,9405,30026723651864,08/29,609,0
DOCTOR,21495,180022543848671,10/25,3536,0
DOCTOR,97544,5554877866270242,05/30,550,1
DOCTOR,97724,347549500952377,09/26,490,1
DOCTOR,28483,3503044160893685,02/29,828,1
ENGINEER,51694,5526613810630024,04/28,462,0
DOCTOR,6741,4518238049025037,06/34,367,1
LAWYER,38675,4180847012459156590,09/26,848,1
ENGINEER,50564,4576436507219,05/29,599,0
ENGINEER,85042,36439977530730,12/26,946,1
LAWYER,97297,4500562540998881379,04/34,032,0
DOCTOR,41480,4410392485701060085,07/27,010,0
DOCTOR,60666,4084620928580,01/30,439,0
ENGINEER,52442,4876232842371660,01/33,142,0
ENGINEER,69644,30515663215425,11/32,490,0
LAWYER,45905,371779364607762,03/31,760,1
DOCTOR,16161,4274045021851,10/31,969,1
ENGINEER,17381,4741777296335559688,05/27,810,0
LAWYER,91197,3501271813745382,07/29,887,0
LAWYER,89388,4735908796158291,04/26,189,1
ENGINEER,24691,4036567195888,06/29,203,1
ENGINEER,34519,4962791749028,10/31,389,1
DOCTOR,92226,4649610903042807,03/28,6579,0
ENGINEER,5084,30580968613880,06/30,153,1
LAWYER,55828,4159802591732992118,11/26,607,0
LAWYER,74225,675974693599,07/30,3807,1
DOCTOR,93492,3599273660075874,09/28,950,0
LAWYER,34154,563235187785,03/26,102,1
ENGINEER,13963,2720577688104266,01/34,087,0
DOCTOR,9462,30296496994565,01/33,169,1
LAWYER,17537,4747452819609904576,09/34,962,1
LAWYER,44146,6596895815497888,03/25,050,1
ENGINEER,12911,4896030461351,02/32,818,1
LAWYER,64651,2594254349054446,10/31,567,0
DOCTOR,33868,180005160911062,05/34,544,1
LAWYER,10836,371064526788671,07/28,614,1
LAWYER,18817,676151479786,10/28,094,1
DOCTOR,98830,502014343094,02/29,571,1
LAWYER,37555,4535729690413,09/29,766,0
DOCTOR,45390,4490074734335,07/34,241,0
DOCTOR,34990,3517626999019088,02/29,443,0
LAWYER,62268,5594227044855914,06/27,307,0
ENGINEER,19339,343975323843176,12/26,355,0
ENGINEER,18958,3540270889949541,01/28,678,1
DOCTOR,24857,4443784571339056,12/32,838,1
ENGINEER,88869,4899791752995555,02/25,2949,1
LAWYER,31737,3597749985146427,05/28,537,1
DOCTOR,42856,4836007564988746,11/32,815,1
LAWYER,63674,3509935704898730,06/27,497,1
DOCTOR,73237,4957262904525954,03/27,114,0
LAWYER,19614,5227144014711479,07/33,950,0
DOCTOR,9941,180005970550209,03/27,561,1
DOCTOR,42546,180097062838097,07/34,555,1
DOCTOR,18039,060420015418,02/28,320,0
ENGINEER,71458,4857950375229,08/30,7151,0
LAWYER,9774,30328774189590,07/28,514,0
LAWYER,73552,4828001767066335,12/24,399,0
LAWYER,9448,4248808906926686885,11/30,828,1
ENGINEER,45403,3520640088473440,05/27,447,0
LAWYER,38414,5180062945422708,04/31,471,1
DOCTOR,37789,4011166968330435695,05/33,659,0
LAWYER,68176,30332793082588,05/31,384,1
LAWYER,60934,4721903336798173830,12/32,768,0
DOCTOR,61029,3574299289789537,12/25,564,0
ENGINEER,56823,4298059149070061347,12/33,135,1
ENGINEER,99502,340866186035336,12/27,106,1
LAWYER,73637,374834131739658,03/34,528,1
DOCTOR,15725,2719801978120557,03/29,149,1
DOCTOR,81480,6011613055692598,03/28,898,0
ENGINEER,58828,502068346118,02/33,002,0
LAWYER,23806,6570127024427369,08/28,899,1
LAWYER,80420,6011359181920038,02/25,9246,1
LAWYER,42745,30287723941313,05/28,633,0
ENGINEER,2122,630403004934,08/34,758,1
DOCTOR,96135,3586026155424329,08/31,447,0
ENGINEER,76185,4323172158684141,10/30,1565,1
ENGINEER,22096,6011468758146636,07/25,3916,0
ENGINEER,73190,5161587687588673,11/33,346,0
DOCTOR,24943,4625351690847438341,09/29,400,1
ENGINEER,93346,30565691757088,08/32,902,1
DOCTOR,46666,4722735887077758,09/31,4468,1
DOCTOR,62008,342387106799040,05/32,565,1
DOCTOR,44823,213128286306784,01/29,145,1
LAWYER,97568,5326901070112391,07/28,904,0
DOCTOR,22014,348749417912352,07/32,570,0
ENGINEER,73421,180007603968956,03/34,351,1
LAWYER,29071,30481716199613,03/25,696,0
LAWYER,613,4385942918713933930,03/31,584,1
DOCTOR,50865,4934331390097161799,01/25,613,0
LAWYER,48822,30389506483180,08/31,395,1
ENGINEER,1953,345608313151593,02/30,020,0
LAWYER,96054,2225446249968397,02/26,686,0
LAWYER,5731,503823529535,06/33,726,1
LAWYER,41124,4624407486248448402,12/33,301,0
ENGINEER,59356,4537578745923432,11/29,943,0
ENGINEER,11188,6011051888174882,10/28,829,1
DOCTOR,53695,180019538936461,01/29,569,1
ENGINEER,54341,3506172688810811,01/25,152,0
DOCTOR,45103,4547617892176380294,12/24,454,0
ENGINEER,91318,4110466420092991009,01/32,639,1
ENGINEER,17577,503863580547,12/26,371,1
ENGINEER,14655,502082479697,12/32,677,0
ENGINEER,44627,344900202054678,01/34,196,0
DOCTOR,18935,30327527432695,11/24,880,0
ENGINEER,28542,3565838049091626,11/31,402,1
DOCTOR,93416,180080014566727,07/27,182,0
DOCTOR,71163,3579848462783637,09/33,570,1
LAWYER,67733,2468715305243374,12/25,845,0
ENGINEER,22252,5459821648839425,02/32,024,1
ENGINEER,88418,3552353083205343,01/25,314,1
ENGINEER,97613,502080052488,05/34,310,1
DOCTOR,46152,577351661241,05/27,456,1
DOCTOR,41042,4808269298361677907,09/32,078,1
LAWYER,23940,4268376108161277,10/26,882,0
DOCTOR,24050,3500697329282596,11/25,131,1
ENGINEER,85507,6528409986689506,12/24,551,1
LAWYER,8863,5441187324787887,02/33,0502,0
DOCTOR,12938,4452460283376,02/32,501,0
DOCTOR,94984,378940754113893,08/30,896,1
DOCTOR,76699,4292753127931338,02/32,203,1
DOCTOR,5476,4672205660840,12/29,471,0
ENGINEER,4614,2621428701114710,06/30,1581,1
LAWYER,6314,6011139295571715,04/28,311,1
ENGINEER,6009,6011306723373176,06/28,553,0
ENGINEER,10365,2542654720138671,11/27,690,1
DOCTOR,43304,340825707173620,01/32,110,0
ENGINEER,89341,6582687862389076,04/30,277,0
DOCTOR,76121,4894390865402095497,02/30,707,0
ENGINEER,68320,4999985553024032,07/34,914,0
ENGINEER,57225,4932274677756,10/25,679,0
ENGINEER,70870,3588817238055272,07/25,475,0
