Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
ENGINEER,39151,340405141764498,08/32,755,1
DOCTOR,72149,4746659080651510,04/28,904,1
ENGINEER,60283,373366574706309,03/34,502,1
DOCTOR,39739,589793645641,04/29,120,1
LAWYER,48666,378181484012473,03/26,637,1
ENGINEER,23035,3524307037178415,09/27,431,1
DOCTOR,31915,630480863640,12/32,191,1
DOCTOR,91897,180086799128005,01/34,835,1
DOCTOR,51408,30031317790664,09/27,255,1
DOCTOR,35096,676143935176,11/32,397,1
LAWYER,35606,2302022058455135,05/33,79,1
ENGINEER,75734,4065089910119277,10/32,234,1
DOCTOR,86570,4645940060757486746,05/32,793,1
DOCTOR,31156,4555186587958917,07/31,981,1
DOCTOR,55504,4643162018316628964,07/25,276,1
DOCTOR,8481,213120107882739,03/28,118,1
ENGINEER,36525,30024786150155,08/25,417,1
ENGINEER,54163,340467967545823,07/25,8,1
DOCTOR,88179,344595705266967,07/31,210,1
LAWYER,24789,2293732722907706,01/29,850,1
ENGINEER,89455,3563915848827616,11/33,337,1
LAWYER,97558,4217859662708,08/32,205,1
DOCTOR,60681,2703248241533182,08/25,2034,1
ENGINEER,1823,3567746736035244,11/32,955,1
LAWYER,52905,4721941915871920,12/32,164,1
DOCTOR,79584,4584441086685833,02/34,106,1
LAWYER,64368,344153526433968,05/28,57,1
LAWYER,2973,36480952235820,01/31,396,1
ENGINEER,5,30152013223881,10/25,866,1
ENGINEER,41543,675969165991,10/25,787,1
LAWYER,28259,36053450176950,12/33,12,1
ENGINEER,63188,2293370427452973,06/25,756,1
DOCTOR,32801,4720031530893722,04/32,9691,1
ENGINEER,4441,345695474841765,09/31,386,1
LAWYER,88499,3510751336844688,06/26,744,1
LAWYER,12900,343941999823777,09/28,685,1
LAWYER,32101,30072661754070,04/27,298,1
LAWYER,14004,676189023408,03/29,284,1
DOCTOR,60871,36579223335119,07/33,278,1
DOCTOR,73137,3525566216187799,03/26,671,1
DOCTOR,82392,349646171866056,07/30,245,1
ENGINEER,58735,5302655634755883,10/25,440,1
LAWYER,66966,6011412695591843,01/29,189,1
DOCTOR,1380,213169328369307,06/33,435,1
LAWYER,78227,370293071461688,03/28,21,1
LAWYER,11908,3501321142180064,09/29,718,1
DOCTOR,65016,2701852748026269,03/30,606,1
LAWYER,80450,213154030527939,06/32,154,1
LAWYER,80199,2700409085791822,02/27,564,1
LAWYER,32032,4357837296128,02/27,880,1
DOCTOR,48007,371762442926057,01/27,259,1
LAWYER,56761,4356883147634563,02/28,45,1
DOCTOR,66809,379914286949461,09/27,84,1
ENGINEER,26305,3556556179321842,03/27,641,1
DOCTOR,98637,4022022670235506,05/29,540,1
DOCTOR,20337,4261688257996992219,02/30,833,1
LAWYER,83861,2221405944482454,11/24,206,1
DOCTOR,45210,38248803283721,05/27,273,1
DOCTOR,51788,374961885088170,08/31,79,1
LAWYER,52525,501897992415,12/25,947,1
LAWYER,58629,4071354902217124557,05/33,446,1
ENGINEER,17242,2255450532085649,11/32,528,1
LAWYER,94549,2450549896304075,02/28,542,1
DOCTOR,41844,3508154988063455,06/32,429,1
DOCTOR,19474,346518846494031,05/26,599,1
LAWYER,66036,3571266943156646,03/27,501,1
ENGINEER,21451,4920667276178287,11/31,551,1
LAWYER,16601,3560952491842561,03/28,541,1
DOCTOR,58888,36179694752510,09/32,327,1
DOCTOR,70079,30368825919421,10/26,218,1
LAWYER,88271,502089380690,07/31,926,1
LAWYER,29080,6011718688198416,01/25,4382,1
DOCTOR,55120,503801041537,06/32,525,1
DOCTOR,95497,675927486893,08/28,642,1
ENGINEER,36314,3528340707993959,03/29,577,1
LAWYER,22887,4758994605532,11/24,246,1
LAWYER,60753,2560618214012103,12/26,185,1
DOCTOR,66773,6570368392420087,03/34,432,1
LAWYER,96764,4332166496640674696,10/28,8470,1
ENGINEER,76580,30560594168392,04/26,685,1
LAWYER,63428,340692580366279,02/29,175,1
ENGINEER,96126,4509039013195629,07/32,686,1
LAWYER,13295,4300493497309563,08/27,890,1
DOCTOR,56857,4090671763388,01/32,747,1
DOCTOR,6945,348570285789973,07/25,414,1
DOCTOR,91335,4928866258904889297,09/30,253,1
DOCTOR,81646,676250345458,12/30,801,1
DOCTOR,32427,3511025088290740,07/29,827,1
LAWYER,33462,3594566758695387,11/27,185,1
DOCTOR,44472,4828973683626576,07/34,861,1
ENGINEER,30331,38827669242648,08/33,338,1
ENGINEER,42484,4652487645785264,03/32,334,1
LAWYER,95807,4814825602506417332,09/25,760,1
DOCTOR,57834,4853633329770653,04/26,549,1
DOCTOR,43746,676233841839,03/26,713,1
LAWYER,18769,4863675578447549,01/31,807,1
LAWYER,35794,4140147870173473687,02/27,521,1
DOCTOR,33140,6532126001457917,03/31,45,1
ENGINEER,16185,3587773853515952,02/30,395,1
LAWYER,36813,180038194657716,07/31,5070,1
LAWYER,36546,4886294055398457,05/30,769,1
LAWYER,24541,3523466854742488,05/25,93,1
DOCTOR,49401,676206440825,08/27,834,1
DOCTOR,49114,4328669879902939,02/32,385,1
ENGINEER,14328,4980521410987243,06/31,81,1
DOCTOR,73236,2710025664317025,08/33,297,1
DOCTOR,86910,379914555130868,03/31,370,1
DOCTOR,8385,4622539847549141,05/31,767,1
DOCTOR,99769,3543518223109959,04/31,893,1
LAWYER,70564,3571564383689732,05/34,518,1
DOCTOR,52222,676278276016,12/28,732,1
LAWYER,85109,5189611226296032,05/30,579,1
ENGINEER,74310,180019448389413,04/30,795,1
LAWYER,10167,4376707032675876,12/31,937,1
LAWYER,70651,2711008434145263,05/31,783,1
ENGINEER,48926,4508873636979,11/30,816,1
ENGINEER,1965,4998508393497713161,06/27,773,1
LAWYER,27435,4545049474216,11/25,273,1
ENGINEER,94997,30532655234942,10/28,189,1
DOCTOR,76940,3523676944847739,04/33,73,1
DOCTOR,45030,502068851745,10/34,603,1
ENGINEER,65644,376029281351150,04/32,706,1
DOCTOR,86577,30315567941527,01/31,434,1
DOCTOR,87674,3595433676268541,08/27,7244,1
LAWYER,97344,6553170626410640,03/28,490,1
LAWYER,26715,675955819387,06/25,999,1
LAWYER,90078,3559735355158767,08/26,9698,1
DOCTOR,50533,3581470358169502,06/30,8636,1
DOCTOR,49323,30181443911377,07/29,4746,1
LAWYER,93665,5277411910083157,03/28,267,1
LAWYER,52182,676212310871,09/26,348,1
ENGINEER,74942,6011207314410502,08/29,753,1
LAWYER,99163,3541523662386839,06/32,8779,1
LAWYER,90316,2680144845737005,07/27,489,1
DOCTOR,17870,6506969109854705,03/26,526,1
DOCTOR,78413,38229389595787,08/28,204,1
ENGINEER,4583,4968962635047731982,06/31,4274,1
DOCTOR,67848,180030260388342,10/27,965,1
DOCTOR,88517,377189175281944,03/26,4237,1
DOCTOR,93610,6011999774067380,01/31,637,1
ENGINEER,7654,4166355146213,11/29,888,1
LAWYER,25637,4863954382330484,12/27,526,1
ENGINEER,38505,501897943764,04/26,131,1
ENGINEER,10448,4325397746839516685,03/33,352,1
LAWYER,39811,341408146437523,09/32,355,1
DOCTOR,11702,3532021656356208,10/32,837,1
LAWYER,78327,3577042516223475,11/31,566,1
LAWYER,29694,3593499021679247,01/30,776,1
DOCTOR,18722,676251452568,06/26,921,1
ENGINEER,35293,4815228396510855,12/26,808,1
LAWYER,59539,2246669009894132,01/27,4781,1
DOCTOR,83773,676112632473,07/34,626,1
DOCTOR,28888,503853353384,07/27,596,1
LAWYER,36694,4397471618967422,06/28,764,1
LAWYER,12925,3564917179378689,12/33,309,1
DOCTOR,91652,4689926882094817986,10/28,73,1
DOCTOR,2280,347359149640072,07/30,659,1
DOCTOR,91634,4709912674623512739,01/26,369,1
ENGINEER,76576,4996790240340571927,01/31,693,1
LAWYER,40051,4757932624357,08/27,757,1
DOCTOR,70032,180017208033320,02/34,956,1
DOCTOR,85374,3508855285451421,02/28,879,1
DOCTOR,81344,3506706518928978,09/31,582,1
ENGINEER,16955,5353764795239337,09/34,355,1
DOCTOR,52629,374398000418836,03/32,834,1
LAWYER,41656,4751341969743,11/24,302,1
ENGINEER,20903,6011363026041646,03/28,299,1
ENGINEER,31798,4016545676064650,05/32,834,1
ENGINEER,27400,563715478035,08/26,8,1
LAWYER,81677,60407247620,03/32,2764,1
DOCTOR,72193,3523951473978092,11/29,422,1
DOCTOR,78886,30449029859447,03/26,869,1
ENGINEER,50480,2285306401258028,07/32,722,1
LAWYER,70900,4545201291749865335,03/33,200,1
DOCTOR,97546,6011715751523819,05/25,937,1
ENGINEER,7591,4926647579485773,06/31,726,1
DOCTOR,67121,36819149732431,08/28,521,1
DOCTOR,68973,6534022080813922,05/34,644,1
ENGINEER,77887,2561785626718210,10/32,781,1
LAWYER,57110,3517794775611054,03/32,887,1
DOCTOR,5022,4221439554586586013,03/33,252,1
ENGINEER,34677,213105191672633,07/29,960,1
LAWYER,84855,379506544773111,08/30,913,1
DOCTOR,87681,3552439776788891,08/32,854,1
ENGINEER,68842,213195909197627,07/28,48,1
ENGINEER,79407,349734860062003,01/28,460,1
LAWYER,49636,3538565528109504,03/34,137,1
ENGINEER,33097,4193924007088321,08/34,448,1
ENGINEER,65801,343606377741590,03/32,591,1
DOCTOR,28325,3574181854331244,03/31,600,1
DOCTOR,8502,213163894055739,09/26,385,1
DOCTOR,63675,3500329272042153,02/29,11,1
ENGINEER,45159,676298330843,08/30,293,1
DOCTOR,69241,630441973447,10/29,143,1
ENGINEER,26889,3589024883937164,07/30,192,1
DOCTOR,17939,5214130537888071,11/27,538,1
LAWYER,42265,38852160585212,01/30,723,1
DOCTOR,47995,563908728451,04/28,440,1
ENGINEER,80453,3507448938006544,01/34,371,1
DOCTOR,14597,213140301360894,08/32,13,1
ENGINEER,881,4433007062783497,01/25,981,1
DOCTOR,94995,3544610636971635,06/25,980,1
ENGINEER,10665,6582190450602885,01/31,705,1
LAWYER,36609,3543303754289813,04/33,622,1
ENGINEER,61368,2280852042183971,03/30,6423,1
ENGINEER,11734,5559869489001646,09/29,429,1
DOCTOR,71311,4798916601108552244,12/33,37,1
LAWYER,55844,3568852419842804,01/28,921,1
DOCTOR,51360,2229675369907019,04/31,975,1
ENGINEER,22739,4435108550273518,05/32,329,1
DOCTOR,24664,180082939716007,09/33,531,1
DOCTOR,32251,4389216791574393655,09/27,954,1
LAWYER,98391,213140135800743,08/27,845,1
DOCTOR,35242,180093232893468,07/31,677,1
DOCTOR,58716,180021573442454,05/34,181,1
DOCTOR,20768,6011099011566862,04/32,591,1
ENGINEER,66156,38186210225341,01/28,943,1
LAWYER,92578,578642905637,11/25,897,1
ENGINEER,21782,348657812860714,12/32,878,1
DOCTOR,77643,6571877758741125,11/25,507,1
LAWYER,6132,4526594598919684006,04/34,843,1
DOCTOR,85354,3561092140292295,03/32,241,1
LAWYER,81283,180076542053204,06/33,623,1
LAWYER,25792,630497922520,08/32,4006,1
LAWYER,79434,5275355733348127,10/32,392,1
LAWYER,95911,4539693796836967,01/33,888,1
ENGINEER,4818,4675890567410,03/29,559,1
ENGINEER,26502,3595962136032634,06/30,323,1
LAWYER,10570,3575655219344868,05/29,4002,1
DOCTOR,91833,2355229805453182,02/28,686,1
ENGINEER,66422,4948178698687911,09/26,323,1
DOCTOR,49810,676180863554,12/30,350,1
DOCTOR,91545,30222988448928,08/28,646,1
ENGINEER,48096,372981437461057,09/25,227,1
LAWYER,96069,3592660828959709,04/27,417,1
DOCTOR,74275,675953628327,04/31,911,1
ENGINEER,92489,4734987538402226,06/34,690,1
ENGINEER,12806,30370833038954,12/24,514,1
DOCTOR,33743,4522281864543191,04/27,695,1
ENGINEER,24292,377479946444131,04/27,529,1
ENGINEER,71797,3596486017054292,07/30,750,1
LAWYER,74032,4024913785738202,04/30,473,1
DOCTOR,38482,5342120228524957,08/28,449,1
DOCTOR,46928,30211726221028,03/31,477,1
ENGINEER,83755,6011001678278898,08/29,492,1
LAWYER,97534,3501104408230017,09/33,933,1
LAWYER,75044,5561163042885752,12/32,382,1
DOCTOR,64707,30253173410449,04/25,622,1
DOCTOR,91540,5139949359722585,07/26,285,1
DOCTOR,59671,584185204552,07/27,89,1
DOCTOR,8381,4964698320300954,04/33,368,1
LAWYER,70996,3581864086477031,09/26,334,1
LAWYER,76838,5584706522571145,02/26,793,1
LAWYER,15852,5295931467577838,10/34,213,1
ENGINEER,86538,4800456530533,07/26,566,1
DOCTOR,18516,60409460155,03/26,136,1
DOCTOR,52033,3506438514784433,02/31,598,1
ENGINEER,33975,3535300467314474,05/27,455,1
ENGINEER,76743,630420689295,04/30,501,1
ENGINEER,64305,4051116606244162,10/34,812,1
LAWYER,82523,4666746623357557190,09/29,302,1
ENGINEER,50097,4303179891561596132,03/31,1647,1
LAWYER,85566,6011523264347001,10/34,183,1
ENGINEER,29968,4285524934075,07/31,534,1
DOCTOR,7390,3590159251201418,01/28,522,1
LAWYER,44925,3521561423052815,08/32,541,1
ENGINEER,91416,2265315160847230,11/26,452,1
ENGINEER,6761,30211069839592,08/28,511,1
DOCTOR,97189,378097895691475,07/29,894,1
ENGINEER,16956,4581140217295,10/31,542,1
DOCTOR,96247,30352098276388,05/28,130,1
ENGINEER,55485,3521387048693191,07/27,947,1
DOCTOR,13622,4450473995333,10/33,517,1
ENGINEER,50931,213189996730002,06/28,5246,1
DOCTOR,78363,4464822567560,12/25,822,1
LAWYER,47759,213120378213952,05/26,257,1
ENGINEER,84079,2297598114003511,05/28,448,1
ENGINEER,27422,4175643910759883,02/28,691,1
LAWYER,24745,630440663080,04/31,879,1
ENGINEER,75097,6011460564586659,01/30,784,1
LAWYER,41156,3595232569425295,09/32,800,1
LAWYER,67264,3588465772545215,11/27,466,1
LAWYER,78541,3546141547626140,04/28,137,1
LAWYER,65146,4401384663072,07/26,145,1
LAWYER,99569,3536067099207694,06/29,897,1
ENGINEER,73022,6594805057263973,01/26,4035,1
ENGINEER,267,4536297910072708,08/29,825,1
LAWYER,31861,4777179548882996442,12/32,490,1
ENGINEER,59891,374409923357249,09/31,310,1
DOCTOR,46068,346526310679672,08/25,108,1
ENGINEER,34255,349856433131617,02/27,387,1
ENGINEER,55966,4860828126096226,06/31,5130,1
LAWYER,45984,30379583677333,01/28,6643,1
LAWYER,27778,5127219704563173,08/31,360,1
ENGINEER,28447,4110740371953,07/30,131,1
LAWYER,48749,213188693024347,09/25,380,1
LAWYER,11480,379392795704182,07/32,769,1
LAWYER,66462,4080972534397620,09/31,696,1
DOCTOR,57647,2294339596947740,07/27,425,1
LAWYER,92745,4643256133910110,10/26,915,1
DOCTOR,69299,639002991029,11/24,2616,1
DOCTOR,70770,4847390044411993,05/33,772,1
DOCTOR,88693,4193455207540365,10/30,374,1
LAWYER,15042,4383669528176101,12/25,419,1
DOCTOR,93854,578143004807,08/25,303,1
DOCTOR,66722,4419394640442634502,10/25,416,1
ENGINEER,97622,4552635986097029168,04/32,846,1
LAWYER,42718,4998960873252010,02/31,68,1
ENGINEER,12184,3563989759317032,08/29,658,1
DOCTOR,72837,580477771860,09/28,101,1
LAWYER,75189,4444045965007637,08/26,992,1
ENGINEER,44429,4069615184612,09/31,559,1
LAWYER,82720,343432147147400,06/31,380,1
DOCTOR,34551,30390227610648,08/31,491,1
LAWYER,41175,2270807830604887,01/31,32,1
ENGINEER,61660,341663984357791,10/32,36,1
LAWYER,17486,4486421659653996422,11/28,56,1
DOCTOR,85751,3501864350915879,03/30,585,1
DOCTOR,12825,3586385447164501,08/27,250,1
ENGINEER,24735,30019270908076,02/34,67,1
DOCTOR,39595,3567958852011954,05/34,241,1
ENGINEER,26081,4341366214389046,09/26,828,1
ENGINEER,61021,3561050403078652,10/31,821,1
DOCTOR,75393,3574471295110996,07/32,370,1
DOCTOR,96745,4538635932552389,09/32,652,1
LAWYER,16095,4177487620720287373,09/32,317,1
ENGINEER,53543,4987155681197443363,06/30,6980,1
DOCTOR,74169,372644696343172,12/31,898,1
LAWYER,2277,6563761223460828,02/26,762,1
LAWYER,56087,4979167640904013,06/31,772,1
ENGINEER,34583,4502489335405460,07/29,999,1
ENGINEER,12737,4337313235364919,03/29,500,1
DOCTOR,1095,639005200345,07/34,522,1
LAWYER,13729,371477773518668,08/27,215,1
DOCTOR,36458,4442160463258038,04/27,662,1
ENGINEER,32172,213157322498024,05/31,557,1
LAWYER,76417,30024674248657,01/34,2427,1
DOCTOR,60655,3574118564108082,08/27,674,1
ENGINEER,50632,4563625529817459,02/26,793,1
DOCTOR,10790,3599696709838441,08/26,452,1
LAWYER,21083,4140055809562694,06/34,245,1
DOCTOR,97987,30142371691910,02/31,393,1
ENGINEER,20446,2224454400965823,12/27,215,1
ENGINEER,532,180051195829572,02/30,724,1
DOCTOR,92200,4881234688788174,01/33,469,1
DOCTOR,70524,30076531525891,06/26,351,1
DOCTOR,8775,563546069094,01/33,538,1
LAWYER,63797,4014941362585912,12/32,607,1
LAWYER,40145,4757673253360979415,10/25,786,1
DOCTOR,75318,6011589324071030,04/29,341,1
DOCTOR,57025,4144088949371866539,08/32,646,1
ENGINEER,53607,213115921490511,10/33,202,1
LAWYER,1872,4209697380602007,02/31,177,1
LAWYER,53808,36960489871411,12/25,53,1
DOCTOR,39891,3571917504414234,11/28,509,1
LAWYER,28919,4891648509204140921,11/30,524,1
LAWYER,86915,2718488325797815,11/27,337,1
DOCTOR,1912,213165921355743,09/32,206,1
DOCTOR,31892,4579528942315030,09/33,635,1
DOCTOR,81311,4750438065485035,01/26,212,1
ENGINEER,77702,6011093845836526,01/25,6687,1
ENGINEER,12678,38888797961046,09/26,39,1
ENGINEER,96246,4042763620684769946,08/30,890,1
LAWYER,51028,2290512362212408,06/31,710,1
DOCTOR,88008,3526366974634820,05/28,598,1
DOCTOR,17260,3500792393462818,09/26,295,1
LAWYER,22244,36485553384687,08/34,406,1
ENGINEER,41197,3582672697509947,04/27,469,1
LAWYER,93174,4452011184974,02/31,647,1
ENGINEER,27873,30191407835058,01/33,175,1
DOCTOR,33081,6565866443229099,10/34,370,1
ENGINEER,20519,375141881297377,12/30,252,1
DOCTOR,4042,3543005829640918,11/28,501,1
LAWYER,99899,4002748263996486968,01/27,203,1
ENGINEER,40136,6011825012047761,05/34,827,1
LAWYER,40834,30084823594641,12/31,786,1
LAWYER,81651,503830467588,01/30,98,1
ENGINEER,46448,30554683869598,09/34,480,1
DOCTOR,49620,4973185147030120,04/30,716,1
DOCTOR,35900,30268363681971,09/30,444,1
DOCTOR,3372,3543656616025661,02/27,295,1
ENGINEER,85838,38029292966467,12/33,360,1
LAWYER,31501,213105219371366,10/33,953,1
LAWYER,80567,6011080473936553,04/25,92,1
ENGINEER,55794,4723383590082663,06/32,504,1
LAWYER,432,2271288925722885,01/27,809,1
LAWYER,79163,4255195966985675,04/31,14,1
LAWYER,15019,572092773025,07/28,523,1
LAWYER,48885,6011994876158120,12/32,313,1
ENGINEER,37739,576846186343,10/33,70,1
DOCTOR,84064,370632932077607,11/30,581,1
LAWYER,28775,180046341897077,01/29,3546,1
LAWYER,12212,4798875305992,06/27,803,1
DOCTOR,57841,213197848957590,06/26,238,1
DOCTOR,58530,347798406270992,04/28,769,1
DOCTOR,46490,3526451036262370,06/34,7762,1
DOCTOR,99701,4477696993423,09/33,955,1
DOCTOR,90938,4201323757146647,10/31,800,1
DOCTOR,5064,4857682583929139,09/27,747,1
LAWYER,65364,2247533299344233,03/29,8,1
LAWYER,45299,6529183946358762,02/27,708,1
ENGINEER,74362,30264506857453,08/26,118,1
DOCTOR,34884,630495980140,11/28,9077,1
ENGINEER,64175,676280931699,02/34,312,1
DOCTOR,65025,4107646394105,10/34,434,1
ENGINEER,34925,3587339512480127,12/31,350,1
DOCTOR,2800,4953512557065383,04/25,32,1
ENGINEER,53346,343595235171571,12/27,68,1
ENGINEER,2095,4720797854659,03/33,924,1
DOCTOR,93078,3581824149291217,04/25,273,1
LAWYER,94714,346784158361446,11/29,612,1
ENGINEER,49816,4418849663753262476,03/34,4596,1
DOCTOR,48020,30286562426311,11/28,167,1
DOCTOR,86079,4074404550239609,01/34,637,1
LAWYER,41476,3549028304384079,12/28,138,1
LAWYER,43863,348541515919243,08/26,862,1
DOCTOR,3129,30193100787040,05/25,845,1
DOCTOR,48769,4140636866337,04/33,104,1
LAWYER,99956,4059120136506373546,02/26,6554,1
LAWYER,6685,4366851311044,06/31,213,1
ENGINEER,46413,180028632987023,02/34,242,1
DOCTOR,32692,180001421464421,05/27,869,1
ENGINEER,73072,180032599374902,11/26,457,1
DOCTOR,34688,213163403435844,01/26,734,1
DOCTOR,38769,3571266836284265,07/34,870,1
LAWYER,9873,2267837758582570,04/31,536,1
DOCTOR,58819,4145943061290,05/26,927,1
LAWYER,86285,2702206804061919,06/30,386,1
ENGINEER,90585,180024795822321,04/30,112,1
DOCTOR,14845,3508349638067035,02/30,190,1
LAWYER,53390,4794985975064001,11/25,566,1
ENGINEER,38619,213178264195089,06/29,153,1
LAWYER,34217,3593151252953797,09/26,463,1
ENGINEER,12066,4328590985757522,01/25,559,1
LAWYER,74755,340787146429619,06/27,140,1
ENGINEER,85323,2603760963318601,04/33,4817,1
DOCTOR,21064,3566924475270444,07/26,6331,1
ENGINEER,88222,676130360552,09/25,502,1
DOCTOR,50636,371920054127865,06/30,295,1
DOCTOR,4960,2288363744570566,01/33,358,1
LAWYER,26762,374240166183962,07/25,523,1
LAWYER,48844,344955820317840,02/30,7960,1
LAWYER,74137,180056904387960,03/30,2155,1
LAWYER,88979,573538645645,03/27,51,1
ENGINEER,73955,3513199268649088,08/33,532,1
ENGINEER,86807,3521778428387026,04/34,347,1
LAWYER,92888,2700307714042981,08/25,4350,1
ENGINEER,30665,4675672814089639,08/34,909,1
ENGINEER,41239,3546809727295601,01/33,959,1
DOCTOR,58821,4408693669491120,09/34,5382,1
DOCTOR,85656,2381353560487876,12/32,673,1
DOCTOR,37371,630439500434,10/25,4,1
DOCTOR,47261,3527326562019742,10/30,1855,1
DOCTOR,69224,378552334723057,10/27,343,1
DOCTOR,8995,4345445957676474,12/33,326,1
ENGINEER,84415,4817280760664409078,06/26,152,1
LAWYER,72093,213118836556467,08/29,58,1
LAWYER,17981,676366384524,10/33,499,1
ENGINEER,74587,3513351202426749,11/30,260,1
ENGINEER,71777,4489239017548113834,01/28,244,1
DOCTOR,48214,4491114465719059,07/31,570,1
DOCTOR,10194,4427976858490905,03/25,5928,1
ENGINEER,53783,347620137089196,10/27,234,1
ENGINEER,96902,675957163016,07/32,77,1
DOCTOR,29370,676174380581,11/27,80,1
LAWYER,37845,38401685942399,07/27,799,1
ENGINEER,25441,4245876524338555,06/30,543,1
LAWYER,75779,4538657255846214,06/28,755,1
LAWYER,89969,4170528934901,06/25,814,1
DOCTOR,52685,180089433307589,01/27,282,1
DOCTOR,28663,30401346298569,01/25,702,1
LAWYER,7472,2234129332781021,02/32,968,1
LAWYER,30657,3558342429252527,10/25,306,1
ENGINEER,7804,4273817267493509,03/30,660,1
ENGINEER,60539,4219976340868371362,05/32,561,1
LAWYER,86675,4350641278885581498,04/33,967,1
DOCTOR,43506,36119646918892,06/29,890,1
LAWYER,79241,180081257116188,07/33,34,1
DOCTOR,23030,5518637285208479,06/29,29,1
ENGINEER,84240,30567362665004,06/29,548,1
DOCTOR,69710,3521907536464829,01/26,7135,1
DOCTOR,1909,3535428542320180,08/30,740,1
LAWYER,72229,676313024173,05/25,312,1
LAWYER,62100,4473757501310417826,12/24,135,1
LAWYER,65151,3515316915634820,02/34,207,1
LAWYER,33675,4071095242604613597,02/30,303,1
DOCTOR,72583,4700800793160413525,05/29,453,1
LAWYER,76434,4941329739307558,03/25,512,1
LAWYER,43705,373928860919431,02/30,46,1
LAWYER,62546,3553170995342249,06/32,549,1
LAWYER,9127,3508907429629295,01/25,864,1
LAWYER,41148,3540952770650169,06/29,262,1
LAWYER,86863,4702937300984438,12/29,104,1
LAWYER,23544,3594617846573860,07/25,953,1
DOCTOR,35574,2274282420151234,12/25,8048,1
DOCTOR,74526,4351074193536156745,08/28,8743,1
DOCTOR,11823,4713517026002561,06/28,327,1
LAWYER,43809,676256031003,11/25,356,1
LAWYER,10272,639048102177,04/28,13,1
LAWYER,98961,4838999928992661,10/34,658,1
ENGINEER,22863,3544184266402154,07/34,389,1
LAWYER,29816,38646176700686,05/26,6044,1
LAWYER,26600,4451844717917253,11/24,766,1
